알라딘 전분야 카테고리 (2021.09.27),,,,,,,,,
"카테고리는 거의 변경되지않습니다만, 경우에 따라 새 카테고리가 추가될 수 있습니다. 따라서 현재 카테고리 체계로 개발이 된 서비스에 영향을 미치지는 않습니다.",,,,,,,,,
CID,카테고리명,몰,1Depth,2Depth,3Depth,4Depth,5Depth,,
51491,프랑크푸르트학파,국내도서,인문학,서양철학,현대철학,프랑크푸르트학파,,,
51492,현대철학 일반,국내도서,인문학,서양철학,현대철학,현대철학 일반,,,
51452,현상학/해석학/실존철학,국내도서,인문학,서양철학,현상학/해석학/실존철학,,,,
51448,형이상학/존재론,국내도서,인문학,서양철학,형이상학/존재론,,,,
51405,서지/출판,국내도서,인문학,서지/출판,,,,,
51540,서지/문헌/도서관,국내도서,인문학,서지/출판,서지/문헌/도서관,,,,
51539,출판/편집,국내도서,인문학,서지/출판,출판/편집,,,,
51399,신화/종교학,국내도서,인문학,신화/종교학,,,,,
51523,그리스로마 신화,국내도서,인문학,신화/종교학,그리스로마 신화,,,,
51530,미르치아 엘리아데,국내도서,인문학,신화/종교학,미르치아 엘리아데,,,,
51526,세계의 신화와 전설,국내도서,인문학,신화/종교학,세계의 신화와 전설,,,,
51532,동양의 신화와 전설,국내도서,인문학,신화/종교학,세계의 신화와 전설,동양의 신화와 전설,,,
51533,서양의 신화와 전설,국내도서,인문학,신화/종교학,세계의 신화와 전설,서양의 신화와 전설,,,
51534,세계의 신화와 전설 일반,국내도서,인문학,신화/종교학,세계의 신화와 전설,세계의 신화와 전설 일반,,,
51527,신화 이야기,국내도서,인문학,신화/종교학,신화 이야기,,,,
51528,신화학/신화상징,국내도서,인문학,신화/종교학,신화학/신화상징,,,,
51531,조지프 캠벨,국내도서,인문학,신화/종교학,조지프 캠벨,,,,
51529,종교학,국내도서,인문학,신화/종교학,종교학,,,,
51535,샤머니즘/무속,국내도서,인문학,신화/종교학,종교학,샤머니즘/무속,,,
51536,종교학 일반,국내도서,인문학,신화/종교학,종교학,종교학 일반,,,
51524,중국의 신화와 전설,국내도서,인문학,신화/종교학,중국의 신화와 전설,,,,
51525,한국신화/전설/민담,국내도서,인문학,신화/종교학,한국신화/전설/민담,,,,
51395,심리학/정신분석학,국내도서,인문학,심리학/정신분석학,,,,,
51514,교양 심리학,국내도서,인문학,심리학/정신분석학,교양 심리학,,,,
51520,뇌과학/인지심리학,국내도서,인문학,심리학/정신분석학,뇌과학/인지심리학,,,,
51521,심령연구/초과학,국내도서,인문학,심리학/정신분석학,심령연구/초과학,,,,
51515,심리치료,국내도서,인문학,심리학/정신분석학,심리치료,,,,
51518,융,국내도서,인문학,심리학/정신분석학,융,,,,
51522,이론 심리학,국내도서,인문학,심리학/정신분석학,이론 심리학,,,,
51519,자크 라캉,국내도서,인문학,심리학/정신분석학,자크 라캉,,,,
51516,정신분석학,국내도서,인문학,심리학/정신분석학,정신분석학,,,,
51517,프로이트,국내도서,인문학,심리학/정신분석학,프로이트,,,,
51415,인류학/고고학,국내도서,인문학,인류학/고고학,,,,,
51544,고고학,국내도서,인문학,인류학/고고학,고고학,,,,
51546,민속학,국내도서,인문학,인류학/고고학,민속학,,,,
51545,인류학,국내도서,인문학,인류학/고고학,인류학,,,,
51384,인문 비평,국내도서,인문학,인문 비평,,,,,
51381,인문 에세이,국내도서,인문학,인문 에세이,,,,,
51385,인문학 전문사전,국내도서,인문학,인문학 전문사전,,,,,
51403,책읽기/글쓰기,국내도서,인문학,책읽기/글쓰기,,,,,
51538,글쓰기,국내도서,인문학,책읽기/글쓰기,글쓰기,,,,
51537,책읽기,국내도서,인문학,책읽기/글쓰기,책읽기,,,,
51387,철학 일반,국내도서,인문학,철학 일반,,,,,
51440,교양 철학,국내도서,인문학,철학 일반,교양 철학,,,,
51441,철학사,국내도서,인문학,철학 일반,철학사,,,,
51419,학회/무크/계간지,국내도서,인문학,학회/무크/계간지,,,,,
31882,해외소설,국내도서,일본 도서,문학,소설,해외소설,,,
34222,大人の科學,국내도서,일본 도서,이학/공학/컴퓨터,大人の科學,,,,
336,자기계발,국내도서,자기계발,,,,,,
70241,20대의 자기계발,국내도서,자기계발,20대의 자기계발,,,,,
70228,기획/보고,국내도서,자기계발,기획/보고,,,,,
70229,기획,국내도서,자기계발,기획/보고,기획,,,,
70230,보고,국내도서,자기계발,기획/보고,보고,,,,
70212,리더십,국내도서,자기계발,리더십,,,,,
70232,리더십,국내도서,자기계발,리더십,리더십,,,,
70213,조직관리,국내도서,자기계발,리더십,조직관리,,,,
70214,성공,국내도서,자기계발,성공,,,,,
70215,성공담,국내도서,자기계발,성공,성공담,,,,
70216,성공학,국내도서,자기계발,성공,성공학,,,,
70220,시간관리/정보관리,국내도서,자기계발,시간관리/정보관리,,,,,
70221,시간관리,국내도서,자기계발,시간관리/정보관리,시간관리,,,,
70222,정보관리,국내도서,자기계발,시간관리/정보관리,정보관리,,,,
70218,여성의 자기계발,국내도서,자기계발,여성의 자기계발,,,,,
2951,인간관계,국내도서,자기계발,인간관계,,,,,
5247,교양심리학,국내도서,자기계발,인간관계,교양심리학,,,,
3812,남녀관계,국내도서,자기계발,인간관계,남녀관계,,,,
2952,인간관계,국내도서,자기계발,인간관계,인간관계,,,,
107822,정리/심플라이프,국내도서,자기계발,정리/심플라이프,,,,,
70219,중년의 자기계발,국내도서,자기계발,중년의 자기계발,,,,,
70223,창의적사고/두뇌계발,국내도서,자기계발,창의적사고/두뇌계발,,,,,
2943,취업/진로/유망직업,국내도서,자기계발,취업/진로/유망직업,,,,,
2944,국내 진학/취업,국내도서,자기계발,취업/진로/유망직업,국내 진학/취업,,,,
147602,크리에이터/1인미디어,국내도서,자기계발,취업/진로/유망직업,크리에이터/1인미디어,,,,
2946,해외취업/이민/유학.연수,국내도서,자기계발,취업/진로/유망직업,해외취업/이민/유학.연수,,,,
70233,프레젠테이션/회의,국내도서,자기계발,프레젠테이션/회의,,,,,
70234,프레젠테이션,국내도서,자기계발,프레젠테이션/회의,프레젠테이션,,,,
70235,회의,국내도서,자기계발,프레젠테이션/회의,회의,,,,
70211,행복론,국내도서,자기계발,행복론,,,,,
70224,협상/설득/화술,국내도서,자기계발,협상/설득/화술,,,,,
70226,설득,국내도서,자기계발,협상/설득/화술,설득,,,,
70225,협상,국내도서,자기계발,협상/설득/화술,협상,,,,
70227,화술,국내도서,자기계발,협상/설득/화술,화술,,,,
70236,힐링,국내도서,자기계발,힐링,,,,,
70239,건강한 몸,국내도서,자기계발,힐링,건강한 몸,,,,
70238,마음 다스리기,국내도서,자기계발,힐링,마음 다스리기,,,,
2913,잡지,국내도서,잡지,,,,,,
7607,건강/의학,국내도서,잡지,건강/의학,,,,,
7605,경제/경영,국내도서,잡지,경제/경영,,,,,
11282,과학/기술,국내도서,잡지,과학/기술,,,,,
148481,교양/문예/인문,국내도서,잡지,교양/문예/인문,,,,,
3556,교양,국내도서,잡지,교양/문예/인문,교양,,,,
3553,문예지,국내도서,잡지,교양/문예/인문,문예지,,,,
11496,인문/사회,국내도서,잡지,교양/문예/인문,인문/사회,,,,
5419,교육/취업,국내도서,잡지,교육/취업,,,,,
2925,대중문화/예술,국내도서,잡지,대중문화/예술,,,,,
75997,독립/인디잡지,국내도서,잡지,독립/인디잡지,,,,,
5421,리빙/가정/주택,국내도서,잡지,리빙/가정/주택,,,,,
2924,만화/애니메이션,국내도서,잡지,만화/애니메이션,,,,,
148480,수험/어학교재,국내도서,잡지,수험/어학교재,,,,,
3219,방송교재,국내도서,잡지,수험/어학교재,방송교재,,,,
2921,수험교재,국내도서,잡지,수험/어학교재,수험교재,,,,
3563,시사지,국내도서,잡지,시사지,,,,,
3560,어린이/청소년,국내도서,잡지,어린이/청소년,,,,,
63434,어린이,국내도서,잡지,어린이/청소년,어린이,,,,
63435,청소년,국내도서,잡지,어린이/청소년,청소년,,,,
5420,여성/남성/패션,국내도서,잡지,여성/남성/패션,,,,,
128934,결혼/웨딩지,국내도서,잡지,여성/남성/패션,결혼/웨딩지,,,,
53975,남성지,국내도서,잡지,여성/남성/패션,남성지,,,,
69435,여성지,국내도서,잡지,여성/남성/패션,여성지,,,,
69436,패션지,국내도서,잡지,여성/남성/패션,패션지,,,,
8097,여행/스포츠/취미,국내도서,잡지,여행/스포츠/취미,,,,,
33027,요리/제과제빵,국내도서,잡지,요리/제과제빵,,,,,
33026,육아,국내도서,잡지,육아,,,,,
27607,정기구독,국내도서,잡지,정기구독,,,,,
3125,종교,국내도서,잡지,종교,,,,,
32539,주간지,국내도서,잡지,주간지,,,,,
138813,주간지 기타,국내도서,잡지,주간지,주간지 기타,,,,
9897,컴퓨터/인터넷/게임,국내도서,잡지,컴퓨터/인터넷/게임,,,,,
112011,장르소설,국내도서,장르소설,,,,,,
17195,전집/중고전집,국내도서,전집/중고전집,,,,,,
28460,_0-3세,국내도서,전집/중고전집,_0-3세,,,,,
29037,영어/학습,국내도서,전집/중고전집,_0-3세,영어/학습,,,,
109782,유아교양,국내도서,전집/중고전집,_0-3세,유아교양,,,,
29038,인물/역사/사회,국내도서,전집/중고전집,_0-3세,인물/역사/사회,,,,
29039,자연/과학/수학,국내도서,전집/중고전집,_0-3세,자연/과학/수학,,,,
29040,전래/명작동화,국내도서,전집/중고전집,_0-3세,전래/명작동화,,,,
29041,창작동화,국내도서,전집/중고전집,_0-3세,창작동화,,,,
29042,토이북/교구,국내도서,전집/중고전집,_0-3세,토이북/교구,,,,
28461,_4-7세,국내도서,전집/중고전집,_4-7세,,,,,
29043,문학/논술/고전,국내도서,전집/중고전집,_4-7세,문학/논술/고전,,,,
29044,영어/학습,국내도서,전집/중고전집,_4-7세,영어/학습,,,,
29045,인물/역사/사회,국내도서,전집/중고전집,_4-7세,인물/역사/사회,,,,
29046,자연/과학/수학,국내도서,전집/중고전집,_4-7세,자연/과학/수학,,,,
29047,전래/명작동화,국내도서,전집/중고전집,_4-7세,전래/명작동화,,,,
29048,창작동화,국내도서,전집/중고전집,_4-7세,창작동화,,,,
29049,토이북/교구,국내도서,전집/중고전집,_4-7세,토이북/교구,,,,
158699,_단행본 전집,국내도서,전집/중고전집,_단행본 전집,,,,,
158700,0-3세,국내도서,전집/중고전집,_단행본 전집,0-3세,,,,
158701,4-7세,국내도서,전집/중고전집,_단행본 전집,4-7세,,,,
158705,기획세트,국내도서,전집/중고전집,_단행본 전집,기획세트,,,,
158704,청소년/일반,국내도서,전집/중고전집,_단행본 전집,청소년/일반,,,,
158702,초등(1-3)저학년,국내도서,전집/중고전집,_단행본 전집,초등(1-3)저학년,,,,
158703,초등(4-6)고학년,국내도서,전집/중고전집,_단행본 전집,초등(4-6)고학년,,,,
29035,_초등(1-3)저학년,국내도서,전집/중고전집,_초등(1-3)저학년,,,,,
29056,문학/논술/고전,국내도서,전집/중고전집,_초등(1-3)저학년,문학/논술/고전,,,,
29057,영어/학습,국내도서,전집/중고전집,_초등(1-3)저학년,영어/학습,,,,
29058,인물/역사/사회,국내도서,전집/중고전집,_초등(1-3)저학년,인물/역사/사회,,,,
29059,자연/과학/수학,국내도서,전집/중고전집,_초등(1-3)저학년,자연/과학/수학,,,,
29060,전래/명작동화,국내도서,전집/중고전집,_초등(1-3)저학년,전래/명작동화,,,,
29061,창작동화,국내도서,전집/중고전집,_초등(1-3)저학년,창작동화,,,,
29036,_초등(4-6)고학년,국내도서,전집/중고전집,_초등(4-6)고학년,,,,,
29050,문학/논술/고전,국내도서,전집/중고전집,_초등(4-6)고학년,문학/논술/고전,,,,
29051,영어/학습,국내도서,전집/중고전집,_초등(4-6)고학년,영어/학습,,,,
29052,인물/역사/사회,국내도서,전집/중고전집,_초등(4-6)고학년,인물/역사/사회,,,,
29053,자연/과학/수학,국내도서,전집/중고전집,_초등(4-6)고학년,자연/과학/수학,,,,
29054,전래/명작동화,국내도서,전집/중고전집,_초등(4-6)고학년,전래/명작동화,,,,
29055,창작동화,국내도서,전집/중고전집,_초등(4-6)고학년,창작동화,,,,
29680,_출판사별보기,국내도서,전집/중고전집,_출판사별보기,,,,,
29897,가나출판사(전집),국내도서,전집/중고전집,_출판사별보기,가나출판사(전집),,,,
29898,계몽사,국내도서,전집/중고전집,_출판사별보기,계몽사,,,,
29692,교연아카데미,국내도서,전집/중고전집,_출판사별보기,교연아카데미,,,,
29899,그린코리아,국내도서,전집/중고전집,_출판사별보기,그린코리아,,,,
29900,글렌도만,국내도서,전집/중고전집,_출판사별보기,글렌도만,,,,
29693,글송이,국내도서,전집/중고전집,_출판사별보기,글송이,,,,
63087,글채움,국내도서,전집/중고전집,_출판사별보기,글채움,,,,
29901,꼬마배꼽,국내도서,전집/중고전집,_출판사별보기,꼬마배꼽,,,,
31961,꿈꾸는아이들,국내도서,전집/중고전집,_출판사별보기,꿈꾸는아이들,,,,
29902,꿈의학교,국내도서,전집/중고전집,_출판사별보기,꿈의학교,,,,
29903,뉴턴코리아,국내도서,전집/중고전집,_출판사별보기,뉴턴코리아,,,,
29904,다산교육(전집),국내도서,전집/중고전집,_출판사별보기,다산교육(전집),,,,
29873,대교출판사,국내도서,전집/중고전집,_출판사별보기,대교출판사,,,,
